IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,8.87,,,4.71,,13.68,8.87 [4.71 – 13.68],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.01,,,2.66,,7.73,5.01 [2.66 – 7.73],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,3.86,,,2.05,,5.95,3.86 [2.05 – 5.95],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GRC,Greece,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.99,,,0.45,,1.62,0.99 [0.45 – 1.62],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GRC,Greece,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.57,,,0.26,,0.93,0.57 [0.26 – 0.93],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,GRC,Greece,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.42,,,0.19,,0.68,0.42 [0.19 – 0.68],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.51,,,0.24,,0.82,0.51 [0.24 – 0.82],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.29,,,0.14,,0.47,0.29 [0.14 – 0.47],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.22,,,0.1,,0.35,0.22 [0.1 – 0.35],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.22,,,1,,3.65,2.22 [1 – 3.65],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.18,,,0.53,,1.94,1.18 [0.53 – 1.94],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,HUN,Hungary,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.04,,,0.47,,1.71,1.04 [0.47 – 1.71],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.23,,,0.066,,0.47,0.23 [0.066 – 0.47],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.10,,,0.03,,0.21,0.1 [0.03 – 0.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.12,,,0.036,,0.26,0.12 [0.036 – 0.26],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.00,,,0,,0,0 [0 – 0],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.06,,,0.56,,1.59,1.06 [0.56 – 1.59],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.52,,,0.28,,0.79,0.52 [0.28 – 0.79],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.53,,,0.28,,0.8,0.53 [0.28 – 0.8],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.06,,,0.93,,3.39,2.06 [0.93 – 3.39],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.00,,,0.45,,1.65,1 [0.45 – 1.65],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.06,,,0.48,,1.74,1.06 [0.48 – 1.74],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,109.20,,,64.3,,156.7,109.2 [64.3 – 156.7],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,62.53,,,36.8,,89.68,62.53 [36.8 – 89.68],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,46.72,,,27.5,,67.01,46.72 [27.5 – 67.01],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,100.20,,,64.27,,134.9,100.2 [64.27 – 134.9],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,56.63,,,36.34,,76.25,56.63 [36.34 – 76.25],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,43.53,,,27.93,,58.61,43.53 [27.93 – 58.61],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.35,,,0.12,,0.65,0.35 [0.12 – 0.65],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.05,,,0.016,,0.089,0.048 [0.016 – 0.089],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.30,,,0.1,,0.56,0.3 [0.1 – 0.56],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.03,,,0.009,,0.063,0.031 [0.009 – 0.063],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.02,,,0.005,,0.036,0.018 [0.005 – 0.036],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.01,,,0.004,,0.027,0.013 [0.004 – 0.027],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.75,,,0.3,,1.29,0.75 [0.3 – 1.29],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.44,,,0.17,,0.75,0.44 [0.17 – 0.75],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.31,,,0.12,,0.53,0.31 [0.12 – 0.53],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,12.53,,,4.71,,22.13,12.53 [4.71 – 22.13],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,7.08,,,2.66,,12.51,7.08 [2.66 – 12.51],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,5.45,,,2.05,,9.62,5.45 [2.05 – 9.62],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.94,,,1.17,,2.75,1.94 [1.17 – 2.75],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.13,,,0.69,,1.6,1.13 [0.69 – 1.6],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.81,,,0.49,,1.14,0.81 [0.49 – 1.14],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MLT,Malta,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.05,,,0.022,,0.089,0.052 [0.022 – 0.089],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MLT,Malta,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.03,,,0.014,,0.057,0.034 [0.014 – 0.057],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MLT,Malta,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.02,,,0.008,,0.032,0.019 [0.008 – 0.032],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.23,,,0.12,,0.34,0.23 [0.12 – 0.34],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.12,,,0.066,,0.18,0.12 [0.066 – 0.18],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.11,,,0.058,,0.16,0.11 [0.058 – 0.16],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.89,,,0.32,,1.61,0.89 [0.32 – 1.61],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.43,,,0.16,,0.79,0.43 [0.16 – 0.79],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.45,,,0.17,,0.83,0.45 [0.17 – 0.83],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NOR,Norway,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.09,,,0.021,,0.21,0.088 [0.021 – 0.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NOR,Norway,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.06,,,0.013,,0.13,0.055 [0.013 – 0.13],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,NOR,Norway,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.03,,,0.008,,0.077,0.032 [0.008 – 0.077],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,POL,Poland,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,14.36,,,7.48,,21.58,14.36 [7.48 – 21.58],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,POL,Poland,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,7.98,,,4.16,,11.99,7.98 [4.16 – 11.99],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,POL,Poland,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,6.38,,,3.33,,9.59,6.38 [3.33 – 9.59],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.49,,,0.42,,3.21,1.49 [0.42 – 3.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.82,,,0.23,,1.76,0.82 [0.23 – 1.76],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.67,,,0.19,,1.45,0.67 [0.19 – 1.45],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ROU,Romania,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,46.55,,,19.75,,78.47,46.55 [19.75 – 78.47],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ROU,Romania,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,26.23,,,11.13,,44.22,26.23 [11.13 – 44.22],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,ROU,Romania,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,20.31,,,8.62,,34.24,20.31 [8.62 – 34.24],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,69.02,,,21.3,,135.9,69.02 [21.3 – 135.9],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,37.96,,,11.71,,74.72,37.96 [11.71 – 74.72],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,31.07,,,9.59,,61.16,31.07 [9.59 – 61.16],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4.30,,,2.47,,6.23,4.3 [2.47 – 6.23],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.22,,,1.27,,3.21,2.22 [1.27 – 3.21],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.09,,,1.2,,3.02,2.09 [1.2 – 3.02],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,4.44,,,2.06,,7.01,4.44 [2.06 – 7.01],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.31,,,1.08,,3.66,2.31 [1.08 – 3.66],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,2.12,,,0.99,,3.35,2.12 [0.99 – 3.35],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.06,,,0.025,,0.093,0.056 [0.025 – 0.093],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.03,,,0.014,,0.052,0.031 [0.014 – 0.052],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.03,,,0.011,,0.041,0.025 [0.011 – 0.041],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.41,,,0.085,,1.01,0.41 [0.085 – 1.01],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.25,,,0.051,,0.61,0.25 [0.051 – 0.61],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.16,,,0.034,,0.4,0.16 [0.034 – 0.4],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,584.50,,,417.4,,767.2,584.5 [417.4 – 767.2],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,338.50,,,241.7,,444.3,338.5 [241.7 – 444.3],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,246.00,,,175.7,,322.9,246 [175.7 – 322.9],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,155.80,,,86.75,,231.8,155.8 [86.75 – 231.8],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,90.41,,,50.33,,134.5,90.41 [50.33 – 134.5],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,65.43,,,36.42,,97.34,65.43 [36.42 – 97.34],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,96.03,,,56.54,,138.6,96.03 [56.54 – 138.6],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,52.21,,,30.74,,75.38,52.21 [30.74 – 75.38],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,43.82,,,25.8,,63.26,43.82 [25.8 – 63.26],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,31.11,,,12.71,,53.47,31.11 [12.71 – 53.47],,,EN,2022-08-26
AIR_72,Ambient air pollution attributable deaths in children under 15 years,numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,17.74,,,7.25,,30.49,17.74 [7.25 – 30.49],,,EN,2022-08-26
